edge,geodesic_distance_km,gh_distance_km,distance_diff_km,distance_pct_change,geodesic_time_min,gh_time_min,time_diff_min,time_pct_change
39049980000->39049009240,4.7814736653362635,4.7814736653362635,0.0,0.0,9.562947330672527,9.562947330672527,0.0,0.0
39049980000->39049002730,4.51477865550758,4.51477865550758,0.0,0.0,9.02955731101516,9.02955731101516,0.0,0.0
39049980000->39049002750,4.736824497724764,4.736824497724764,0.0,0.0,9.473648995449528,9.473648995449528,0.0,0.0
39049980000->39049009210,4.6971807055283366,4.6971807055283366,0.0,0.0,9.394361411056673,9.394361411056673,0.0,0.0
39049980000->39049009230,5.565855535952893,5.565855535952893,0.0,0.0,11.131711071905785,11.131711071905785,0.0,0.0
39049980000->39049002710,4.858872696844827,4.858872696844827,0.0,0.0,9.717745393689654,9.717745393689654,0.0,0.0
39049980000->39049002600,4.676480699975782,4.676480699975782,0.0,0.0,9.352961399951564,9.352961399951564,0.0,0.0
39049980000->39049009220,5.868155154903096,5.868155154903096,0.0,0.0,11.736310309806193,11.736310309806193,0.0,0.0
39049980000->39049007427,4.633027693720968,4.633027693720968,0.0,0.0,9.266055387441936,9.266055387441936,0.0,0.0
39049004000->39049005200,1.3783329247806726,1.3783329247806726,0.0,0.0,2.756665849561345,2.756665849561345,0.0,0.0
39049004000->39049004200,2.395136577123937,2.395136577123937,0.0,0.0,4.790273154247874,4.790273154247874,0.0,0.0
39049004000->39049005700,2.0472127630568138,2.0472127630568138,0.0,0.0,4.0944255261136275,4.0944255261136275,0.0,0.0
39049004000->39049003000,2.4633114239017457,2.4633114239017457,0.0,0.0,4.9266228478034915,4.9266228478034915,0.0,0.0
39049004000->39049005810,3.16320274339168,3.16320274339168,0.0,0.0,6.32640548678336,6.32640548678336,0.0,0.0
39049004000->39049005610,2.7470195539280864,2.7470195539280864,0.0,0.0,5.494039107856173,5.494039107856173,0.0,0.0
39049004000->39049003800,2.7653159985737528,2.7653159985737528,0.0,0.0,5.5306319971475055,5.5306319971475055,0.0,0.0
